time_s,time_h,reference_C,outside_temperature_C,temperature_C,sensor_temperature_C,measured_temperature_C,filtered_temperature_C,error_C,P_feedforward_W,P_proportional_W,P_integral_W,P_requested_W,P_command_W,power_effective_W
73860.0,20.516666666666666,22.0,10.0,22.002204178818346,21.767488508343334,21.8,22.09141556144102,-0.09141556144102125,0.0,-41.137002648459564,499.341822015888,2958.204819367428,2958.204819367428,2997.018588623371
73920.0,20.533333333333335,22.0,10.0,22.002161789345372,22.072206748500083,22.1,22.09427704096068,-0.09427704096068013,0.0,-42.424668432306056,499.2145480105911,2956.789879578285,2956.789879578285,2997.4787393289876
73980.0,20.55,22.0,10.0,22.002125048849283,21.735927276575566,21.700000000000003,21.962851360640453,0.03714863935954682,0.0,16.71688771179607,499.26469867372646,3015.9815863855224,3015.9815863855224,2997.7946229063973
74040.0,20.566666666666666,22.0,10.0,22.00209220917761,21.670956830033745,21.700000000000003,21.87523424042697,0.12476575957303027,0.0,56.14459180786362,499.43313244915004,3055.5777242570134,3055.5777242570134,2998.766426457664
74100.0,20.583333333333332,22.0,10.0,22.00207112966757,22.150780329956113,22.200000000000003,21.98348949361798,0.01651050638201923,0.0,7.4297278719086535,499.4554216327658,3006.8851495046747,3006.8851495046747,2999.9143230831737
74160.0,20.6,22.0,10.0,22.002063888155565,22.112413394764594,22.1,22.022326329078656,-0.022326329078655505,0.0,-10.046848085394977,499.4252810885096,2989.3784330031144,2989.3784330031144,3000.4205312983236
74220.0,20.616666666666667,22.0,10.0,22.002062742866677,21.794349183999277,21.8,21.948217552719104,0.05178244728089609,0.0,23.302101276403242,499.4951873923389,3022.797288668742,3022.797288668742,3001.0040148432645
74280.0,20.633333333333333,22.0,10.0,22.002068602816195,22.330805950435902,22.3,22.065478368479404,-0.06547836847940403,0.0,-29.46526581573181,499.4067915948917,2969.9415257791597,2969.9415257791597,3001.6356650847074
74340.0,20.65,22.0,10.0,22.002082024988763,21.806568039088702,21.8,21.97698557898627,0.023014421013730413,0.0,10.356489456178686,499.4378610632602,3009.794350519439,3009.794350519439,3001.7946321036275
74400.0,20.666666666666668,22.0,10.0,22.00209731449904,21.768551638269706,21.8,21.917990385990848,0.08200961400915219,0.0,36.904326304118484,499.5485740421725,3036.4529003462912,3036.4529003462912,3002.143595859899
